VCF_ID	BioSample_ID	Capture_Population	Spawning_Ecotype	Phenotype_ID	Population	Simulated_Haul_ID	True_Proportion
Upp10_35.CEL	UPP10_35.CEL	UPP10	AUTUMN	UPP10_AUTUMN	Autumn	haul_0003	50A_0N_0C_50S
Upp10_36.CEL	UPP10_36.CEL	UPP10	AUTUMN	UPP10_AUTUMN	Autumn	haul_0044	60A_40N_0C_0S
Upp10_37.CEL	UPP10_37.CEL	UPP10	AUTUMN	UPP10_AUTUMN	Autumn	haul_0074	25A_25N_25C_25S
Upp10_39.CEL	UPP10_39.CEL	UPP10	AUTUMN	UPP10_AUTUMN	Autumn	haul_0062	33A_33N_33C_0S
Upp10_4.CEL	UPP10_4.CEL	UPP10	AUTUMN	UPP10_AUTUMN	Autumn	haul_0046	60A_40N_0C_0S
Upp10_40.CEL	UPP10_40.CEL	UPP10	AUTUMN	UPP10_AUTUMN	Autumn	haul_0063	33A_33N_33C_0S
Upp10_43.CEL	UPP10_43.CEL	UPP10	AUTUMN	UPP10_AUTUMN	Autumn	haul_0072	25A_25N_25C_25S
Upp10_45.CEL	UPP10_45.CEL	UPP10	AUTUMN	UPP10_AUTUMN	Autumn	haul_0042	60A_40N_0C_0S
Upp10_47.CEL	UPP10_47.CEL	UPP10	AUTUMN	UPP10_AUTUMN	Autumn	haul_0073	25A_25N_25C_25S
Upp10_49.CEL	UPP10_49.CEL	UPP10	AUTUMN	UPP10_AUTUMN	Autumn	haul_0078	25A_25N_25C_25S
Upp10_5.CEL	UPP10_5.CEL	UPP10	AUTUMN	UPP10_AUTUMN	Autumn	haul_0063	33A_33N_33C_0S
Upp10_51.CEL	UPP10_51.CEL	UPP10	AUTUMN	UPP10_AUTUMN	Autumn	haul_0043	60A_40N_0C_0S
Upp10_52.CEL	UPP10_52.CEL	UPP10	AUTUMN	UPP10_AUTUMN	Autumn	haul_0047	60A_40N_0C_0S
Upp10_53.CEL	UPP10_53.CEL	UPP10	AUTUMN	UPP10_AUTUMN	Autumn	haul_0036	50A_16N_17C_17S
Upp10_54.CEL	UPP10_54.CEL	UPP10	AUTUMN	UPP10_AUTUMN	Autumn	haul_0079	25A_25N_25C_25S
Upp10_55.CEL	UPP10_55.CEL	UPP10	AUTUMN	UPP10_AUTUMN	Autumn	haul_0079	25A_25N_25C_25S
Upp10_56.CEL	UPP10_56.CEL	UPP10	AUTUMN	UPP10_AUTUMN	Autumn	haul_0065	33A_33N_33C_0S
Upp10_58.CEL	UPP10_58.CEL	UPP10	AUTUMN	UPP10_AUTUMN	Autumn	haul_0043	60A_40N_0C_0S
Upp10_59.CEL	UPP10_59.CEL	UPP10	AUTUMN	UPP10_AUTUMN	Autumn	haul_0077	25A_25N_25C_25S
Upp10_61.CEL	UPP10_61.CEL	UPP10	AUTUMN	UPP10_AUTUMN	Autumn	haul_0046	60A_40N_0C_0S
Upp10_62.CEL	UPP10_62.CEL	UPP10	AUTUMN	UPP10_AUTUMN	Autumn	haul_0049	60A_40N_0C_0S
Upp10_63.CEL	UPP10_63.CEL	UPP10	AUTUMN	UPP10_AUTUMN	Autumn	haul_0041	60A_40N_0C_0S
Upp10_64.CEL	UPP10_64.CEL	UPP10	AUTUMN	UPP10_AUTUMN	Autumn	haul_0062	33A_33N_33C_0S
Upp10_7.CEL	UPP10_7.CEL	UPP10	AUTUMN	UPP10_AUTUMN	Autumn	haul_0006	50A_0N_0C_50S
Upp10_8.CEL	UPP10_8.CEL	UPP10	AUTUMN	UPP10_AUTUMN	Autumn	haul_0070	33A_33N_33C_0S
Upp10_9.CEL	UPP10_9.CEL	UPP10	AUTUMN	UPP10_AUTUMN	Autumn	haul_0043	60A_40N_0C_0S
Upp11_1.CEL	UPP11_1.CEL	UPP11	AUTUMN	UPP11_AUTUMN	Autumn	haul_0075	25A_25N_25C_25S
Upp11_10.CEL	UPP11_10.CEL	UPP11	AUTUMN	UPP11_AUTUMN	Autumn	haul_0072	25A_25N_25C_25S
Upp11_11.CEL	UPP11_11.CEL	UPP11	AUTUMN	UPP11_AUTUMN	Autumn	haul_0070	33A_33N_33C_0S
Upp11_12.CEL	UPP11_12.CEL	UPP11	AUTUMN	UPP11_AUTUMN	Autumn	haul_0073	25A_25N_25C_25S
Upp11_13.CEL	UPP11_13.CEL	UPP11	AUTUMN	UPP11_AUTUMN	Autumn	haul_0020	50A_50N_0C_0S
Upp11_14.CEL	UPP11_14.CEL	UPP11	AUTUMN	UPP11_AUTUMN	Autumn	haul_0040	50A_16N_17C_17S
Upp11_15.CEL	UPP11_15.CEL	UPP11	AUTUMN	UPP11_AUTUMN	Autumn	haul_0011	50A_50N_0C_0S
Upp11_16.CEL	UPP11_16.CEL	UPP11	AUTUMN	UPP11_AUTUMN	Autumn	haul_0069	33A_33N_33C_0S
Upp11_2.CEL	UPP11_2.CEL	UPP11	AUTUMN	UPP11_AUTUMN	Autumn	haul_0050	60A_40N_0C_0S
Upp11_20.CEL	UPP11_20.CEL	UPP11	AUTUMN	UPP11_AUTUMN	Autumn	haul_0063	33A_33N_33C_0S
Upp11_21.CEL	UPP11_21.CEL	UPP11	AUTUMN	UPP11_AUTUMN	Autumn	haul_0036	50A_16N_17C_17S
Upp11_22.CEL	UPP11_22.CEL	UPP11	AUTUMN	UPP11_AUTUMN	Autumn	haul_0025	50A_0N_50C_0S
Upp11_23.CEL	UPP11_23.CEL	UPP11	AUTUMN	UPP11_AUTUMN	Autumn	haul_0044	60A_40N_0C_0S
Upp11_24.CEL	UPP11_24.CEL	UPP11	AUTUMN	UPP11_AUTUMN	Autumn	haul_0048	60A_40N_0C_0S
Upp11_25.CEL	UPP11_25.CEL	UPP11	AUTUMN	UPP11_AUTUMN	Autumn	haul_0047	60A_40N_0C_0S
Upp11_27.CEL	UPP11_27.CEL	UPP11	AUTUMN	UPP11_AUTUMN	Autumn	haul_0044	60A_40N_0C_0S
Upp11_28.CEL	UPP11_28.CEL	UPP11	AUTUMN	UPP11_AUTUMN	Autumn	haul_0001	50A_0N_0C_50S
Upp11_29.CEL	UPP11_29.CEL	UPP11	AUTUMN	UPP11_AUTUMN	Autumn	haul_0016	50A_50N_0C_0S
Upp11_3.CEL	UPP11_3.CEL	UPP11	AUTUMN	UPP11_AUTUMN	Autumn	haul_0025	50A_0N_50C_0S
Upp11_30.CEL	UPP11_30.CEL	UPP11	AUTUMN	UPP11_AUTUMN	Autumn	haul_0070	33A_33N_33C_0S
Upp11_31.CEL	UPP11_31.CEL	UPP11	AUTUMN	UPP11_AUTUMN	Autumn	haul_0009	50A_0N_0C_50S
Upp11_32.CEL	UPP11_32.CEL	UPP11	AUTUMN	UPP11_AUTUMN	Autumn	haul_0050	60A_40N_0C_0S
Upp11_33.CEL	UPP11_33.CEL	UPP11	AUTUMN	UPP11_AUTUMN	Autumn	haul_0079	25A_25N_25C_25S
Upp11_34.CEL	UPP11_34.CEL	UPP11	AUTUMN	UPP11_AUTUMN	Autumn	haul_0079	25A_25N_25C_25S
Upp11_35.CEL	UPP11_35.CEL	UPP11	AUTUMN	UPP11_AUTUMN	Autumn	haul_0048	60A_40N_0C_0S
Upp11_37.CEL	UPP11_37.CEL	UPP11	AUTUMN	UPP11_AUTUMN	Autumn	haul_0078	25A_25N_25C_25S
Upp11_38.CEL	UPP11_38.CEL	UPP11	AUTUMN	UPP11_AUTUMN	Autumn	haul_0005	50A_0N_0C_50S
Upp11_39.CEL	UPP11_39.CEL	UPP11	AUTUMN	UPP11_AUTUMN	Autumn	haul_0077	25A_25N_25C_25S
Upp11_40.CEL	UPP11_40.CEL	UPP11	AUTUMN	UPP11_AUTUMN	Autumn	haul_0050	60A_40N_0C_0S
Upp11_41.CEL	UPP11_41.CEL	UPP11	AUTUMN	UPP11_AUTUMN	Autumn	haul_0071	25A_25N_25C_25S
Upp11_42.CEL	UPP11_42.CEL	UPP11	AUTUMN	UPP11_AUTUMN	Autumn	haul_0047	60A_40N_0C_0S
Upp11_43.CEL	UPP11_43.CEL	UPP11	AUTUMN	UPP11_AUTUMN	Autumn	haul_0047	60A_40N_0C_0S
Upp11_44.CEL	UPP11_44.CEL	UPP11	AUTUMN	UPP11_AUTUMN	Autumn	haul_0077	25A_25N_25C_25S
Upp11_45.CEL	UPP11_45.CEL	UPP11	AUTUMN	UPP11_AUTUMN	Autumn	haul_0024	50A_0N_50C_0S
Upp11_46.CEL	UPP11_46.CEL	UPP11	AUTUMN	UPP11_AUTUMN	Autumn	haul_0062	33A_33N_33C_0S
Upp11_47.CEL	UPP11_47.CEL	UPP11	AUTUMN	UPP11_AUTUMN	Autumn	haul_0045	60A_40N_0C_0S
Upp11_49.CEL	UPP11_49.CEL	UPP11	AUTUMN	UPP11_AUTUMN	Autumn	haul_0013	50A_50N_0C_0S
Upp11_5.CEL	UPP11_5.CEL	UPP11	AUTUMN	UPP11_AUTUMN	Autumn	haul_0045	60A_40N_0C_0S
Upp11_50.CEL	UPP11_50.CEL	UPP11	AUTUMN	UPP11_AUTUMN	Autumn	haul_0062	33A_33N_33C_0S
Upp11_51.CEL	UPP11_51.CEL	UPP11	AUTUMN	UPP11_AUTUMN	Autumn	haul_0042	60A_40N_0C_0S
Upp11_6.CEL	UPP11_6.CEL	UPP11	AUTUMN	UPP11_AUTUMN	Autumn	haul_0050	60A_40N_0C_0S
Upp11_7.CEL	UPP11_7.CEL	UPP11	AUTUMN	UPP11_AUTUMN	Autumn	haul_0075	25A_25N_25C_25S
Upp11_8.CEL	UPP11_8.CEL	UPP11	AUTUMN	UPP11_AUTUMN	Autumn	haul_0075	25A_25N_25C_25S
Upp11_9.CEL	UPP11_9.CEL	UPP11	AUTUMN	UPP11_AUTUMN	Autumn	haul_0048	60A_40N_0C_0S
Upp7_2.CEL	UPP7_2.CEL	UPP07	SPRING	UPP07_SPRING	Central	haul_0028	50A_0N_50C_0S
Upp7_44.CEL	UPP7_44.CEL	UPP07	SPRING	UPP07_SPRING	Central	haul_0028	50A_0N_50C_0S
Upp7_55.CEL	UPP7_55.CEL	UPP07	SPRING	UPP07_SPRING	Central	haul_0066	33A_33N_33C_0S
Upp9_10.CEL	UPP9_10.CEL	UPP09	AUTUMN	UPP09_AUTUMN	Autumn	haul_0079	25A_25N_25C_25S
Upp9_11.CEL	UPP9_11.CEL	UPP09	AUTUMN	UPP09_AUTUMN	Autumn	haul_0024	50A_0N_50C_0S
Upp9_13.CEL	UPP9_13.CEL	UPP09	AUTUMN	UPP09_AUTUMN	Autumn	haul_0043	60A_40N_0C_0S
Upp9_18.CEL	UPP9_18.CEL	UPP09	AUTUMN	UPP09_AUTUMN	Autumn	haul_0064	33A_33N_33C_0S
Upp9_19.CEL	UPP9_19.CEL	UPP09	AUTUMN	UPP09_AUTUMN	Autumn	haul_0049	60A_40N_0C_0S
Upp9_26.CEL	UPP9_26.CEL	UPP09	AUTUMN	UPP09_AUTUMN	Autumn	haul_0008	50A_0N_0C_50S
Upp9_36.CEL	UPP9_36.CEL	UPP09	AUTUMN	UPP09_AUTUMN	Autumn	haul_0048	60A_40N_0C_0S
Upp9_37.CEL	UPP9_37.CEL	UPP09	AUTUMN	UPP09_AUTUMN	Autumn	haul_0074	25A_25N_25C_25S
Upp9_38.CEL	UPP9_38.CEL	UPP09	AUTUMN	UPP09_AUTUMN	Autumn	haul_0063	33A_33N_33C_0S
Upp9_41.CEL	UPP9_41.CEL	UPP09	AUTUMN	UPP09_AUTUMN	Autumn	haul_0072	25A_25N_25C_25S
Upp9_48.CEL	UPP9_48.CEL	UPP09	AUTUMN	UPP09_AUTUMN	Autumn	haul_0076	25A_25N_25C_25S
Upp9_5.CEL	UPP9_5.CEL	UPP09	AUTUMN	UPP09_AUTUMN	Autumn	haul_0030	50A_0N_50C_0S
Upp9_6.CEL	UPP9_6.CEL	UPP09	AUTUMN	UPP09_AUTUMN	Autumn	haul_0072	25A_25N_25C_25S
Upp9_8.CEL	UPP9_8.CEL	UPP09	AUTUMN	UPP09_AUTUMN	Autumn	haul_0040	50A_16N_17C_17S
VA-N9_1.CEL	VAN9_1.CEL	VAN09	SPRING	VAN09_SPRING	Central	haul_0033	50A_16N_17C_17S
VA-N9_13.CEL	VAN9_13.CEL	VAN09	SPRING	VAN09_SPRING	Central	haul_0074	25A_25N_25C_25S
VA-N9_18.CEL	VAN9_18.CEL	VAN09	SPRING	VAN09_SPRING	Central	haul_0054	0A_50N_50C_0S
VA-N9_19.CEL	VAN9_19.CEL	VAN09	SPRING	VAN09_SPRING	Central	haul_0053	0A_50N_50C_0S
VA-N9_23.CEL	VAN9_23.CEL	VAN09	SPRING	VAN09_SPRING	Central	haul_0029	50A_0N_50C_0S
VA-N9_24.CEL	VAN9_24.CEL	VAN09	SPRING	VAN09_SPRING	Central	haul_0031	50A_16N_17C_17S
VA-N9_26.CEL	VAN9_26.CEL	VAN09	SPRING	VAN09_SPRING	Central	haul_0024	50A_0N_50C_0S
VA-N9_30.CEL	VAN9_30.CEL	VAN09	SPRING	VAN09_SPRING	Central	haul_0023	50A_0N_50C_0S
VA-N9_33.CEL	VAN9_33.CEL	VAN09	SPRING	VAN09_SPRING	Central	haul_0058	0A_50N_50C_0S
VA-N9_39.CEL	VAN9_39.CEL	VAN09	SPRING	VAN09_SPRING	Central	haul_0075	25A_25N_25C_25S
VA-N9_9.CEL	VAN9_9.CEL	VAN09	SPRING	VAN09_SPRING	Central	haul_0028	50A_0N_50C_0S
VA-b6_11.CEL	VAB6_11.CEL	VAB06	SPRING	VAB06_SPRING	Central	haul_0055	0A_50N_50C_0S
VA-b6_19.CEL	VAB6_19.CEL	VAB06	SPRING	VAB06_SPRING	Central	haul_0057	0A_50N_50C_0S
VA-b6_24.CEL	VAB6_24.CEL	VAB06	SPRING	VAB06_SPRING	Central	haul_0052	0A_50N_50C_0S
VA-b6_41.CEL	VAB6_41.CEL	VAB06	SPRING	VAB06_SPRING	Central	haul_0029	50A_0N_50C_0S
VA-b6_65.CEL	VAB6_65.CEL	VAB06	SPRING	VAB06_SPRING	Central	haul_0059	0A_50N_50C_0S
VA-b6_68.CEL	VAB6_68.CEL	VAB06	SPRING	VAB06_SPRING	Central	haul_0061	33A_33N_33C_0S
VA_b15_1.CEL	VAB15_1.CEL	VAB15	SPRING	VAB15_SPRING	North	haul_0053	0A_50N_50C_0S
VA_b15_14.CEL	VAB15_14.CEL	VAB15	SPRING	VAB15_SPRING	North	haul_0045	60A_40N_0C_0S
VA_b15_15.CEL	VAB15_15.CEL	VAB15	SPRING	VAB15_SPRING	North	haul_0074	25A_25N_25C_25S
VA_b15_17.CEL	VAB15_17.CEL	VAB15	SPRING	VAB15_SPRING	North	haul_0064	33A_33N_33C_0S
VA_b15_20.CEL	VAB15_20.CEL	VAB15	SPRING	VAB15_SPRING	North	haul_0058	0A_50N_50C_0S
VA_b15_23.CEL	VAB15_23.CEL	VAB15	SPRING	VAB15_SPRING	North	haul_0066	33A_33N_33C_0S
VA_b15_26.CEL	VAB15_26.CEL	VAB15	SPRING	VAB15_SPRING	North	haul_0052	0A_50N_50C_0S
VA_b15_29.CEL	VAB15_29.CEL	VAB15	SPRING	VAB15_SPRING	North	haul_0060	0A_50N_50C_0S
VA_b15_31.CEL	VAB15_31.CEL	VAB15	SPRING	VAB15_SPRING	North	haul_0058	0A_50N_50C_0S
VA_b15_32.CEL	VAB15_32.CEL	VAB15	SPRING	VAB15_SPRING	North	haul_0052	0A_50N_50C_0S
VA_b15_34.CEL	VAB15_34.CEL	VAB15	SPRING	VAB15_SPRING	North	haul_0016	50A_50N_0C_0S
VA_b15_35.CEL	VAB15_35.CEL	VAB15	SPRING	VAB15_SPRING	North	haul_0053	0A_50N_50C_0S
VA_b15_39.CEL	VAB15_39.CEL	VAB15	SPRING	VAB15_SPRING	North	haul_0063	33A_33N_33C_0S
VA_b15_4.CEL	VAB15_4.CEL	VAB15	SPRING	VAB15_SPRING	North	haul_0075	25A_25N_25C_25S
VA_b15_40.CEL	VAB15_40.CEL	VAB15	SPRING	VAB15_SPRING	North	haul_0056	0A_50N_50C_0S
VA_b15_45.CEL	VAB15_45.CEL	VAB15	SPRING	VAB15_SPRING	North	haul_0045	60A_40N_0C_0S
VA_b15_48.CEL	VAB15_48.CEL	VAB15	SPRING	VAB15_SPRING	North	haul_0073	25A_25N_25C_25S
VA_b15_7.CEL	VAB15_7.CEL	VAB15	SPRING	VAB15_SPRING	North	haul_0065	33A_33N_33C_0S
VA_b16_10.CEL	VAB16_10.CEL	VAB16	SPRING	VAB16_SPRING	North	haul_0057	0A_50N_50C_0S
VA_b16_12.CEL	VAB16_12.CEL	VAB16	SPRING	VAB16_SPRING	North	haul_0047	60A_40N_0C_0S
VA_b16_14.CEL	VAB16_14.CEL	VAB16	SPRING	VAB16_SPRING	North	haul_0062	33A_33N_33C_0S
VA_b16_17.CEL	VAB16_17.CEL	VAB16	SPRING	VAB16_SPRING	North	haul_0050	60A_40N_0C_0S
VA_b16_22.CEL	VAB16_22.CEL	VAB16	SPRING	VAB16_SPRING	North	haul_0055	0A_50N_50C_0S
VA_b16_27.CEL	VAB16_27.CEL	VAB16	SPRING	VAB16_SPRING	North	haul_0074	25A_25N_25C_25S
VA_b16_29.CEL	VAB16_29.CEL	VAB16	SPRING	VAB16_SPRING	North	haul_0073	25A_25N_25C_25S
VA_b16_3.CEL	VAB16_3.CEL	VAB16	SPRING	VAB16_SPRING	North	haul_0078	25A_25N_25C_25S
VA_b16_31.CEL	VAB16_31.CEL	VAB16	SPRING	VAB16_SPRING	North	haul_0075	25A_25N_25C_25S
VA_b16_33.CEL	VAB16_33.CEL	VAB16	SPRING	VAB16_SPRING	North	haul_0057	0A_50N_50C_0S
VA_b16_37.CEL	VAB16_37.CEL	VAB16	SPRING	VAB16_SPRING	North	haul_0054	0A_50N_50C_0S
VA_b16_4.CEL	VAB16_4.CEL	VAB16	SPRING	VAB16_SPRING	North	haul_0041	60A_40N_0C_0S
VA_b16_40.CEL	VAB16_40.CEL	VAB16	SPRING	VAB16_SPRING	North	haul_0063	33A_33N_33C_0S
VA_b16_43.CEL	VAB16_43.CEL	VAB16	SPRING	VAB16_SPRING	North	haul_0053	0A_50N_50C_0S
VA_b16_6.CEL	VAB16_6.CEL	VAB16	SPRING	VAB16_SPRING	North	haul_0055	0A_50N_50C_0S
VA_b17_1.CEL	VAB17_1.CEL	VAB17	SPRING	VAB17_SPRING	North	haul_0049	60A_40N_0C_0S
VA_b17_17.CEL	VAB17_17.CEL	VAB17	SPRING	VAB17_SPRING	North	haul_0069	33A_33N_33C_0S
VA_b17_21.CEL	VAB17_21.CEL	VAB17	SPRING	VAB17_SPRING	North	haul_0059	0A_50N_50C_0S
VA_b17_24.CEL	VAB17_24.CEL	VAB17	SPRING	VAB17_SPRING	North	haul_0056	0A_50N_50C_0S
VA_b17_29.CEL	VAB17_29.CEL	VAB17	SPRING	VAB17_SPRING	North	haul_0052	0A_50N_50C_0S
VA_b17_31.CEL	VAB17_31.CEL	VAB17	SPRING	VAB17_SPRING	North	haul_0074	25A_25N_25C_25S
VA_b17_32.CEL	VAB17_32.CEL	VAB17	SPRING	VAB17_SPRING	North	haul_0059	0A_50N_50C_0S
VA_b17_37.CEL	VAB17_37.CEL	VAB17	SPRING	VAB17_SPRING	North	haul_0044	60A_40N_0C_0S
VA_b17_38.CEL	VAB17_38.CEL	VAB17	SPRING	VAB17_SPRING	North	haul_0065	33A_33N_33C_0S
VA_b17_39.CEL	VAB17_39.CEL	VAB17	SPRING	VAB17_SPRING	North	haul_0058	0A_50N_50C_0S
VA_b17_42.CEL	VAB17_42.CEL	VAB17	SPRING	VAB17_SPRING	North	haul_0057	0A_50N_50C_0S
VA_b17_44.CEL	VAB17_44.CEL	VAB17	SPRING	VAB17_SPRING	North	haul_0050	60A_40N_0C_0S
VA_b17_49.CEL	VAB17_49.CEL	VAB17	SPRING	VAB17_SPRING	North	haul_0017	50A_50N_0C_0S
VA_b17_6.CEL	VAB17_6.CEL	VAB17	SPRING	VAB17_SPRING	North	haul_0067	33A_33N_33C_0S
VA_b18_1.CEL	VAB18_1.CEL	VAB18	SPRING	VAB18_SPRING	North	haul_0057	0A_50N_50C_0S
VA_b18_21.CEL	VAB18_21.CEL	VAB18	SPRING	VAB18_SPRING	North	haul_0078	25A_25N_25C_25S
VA_b18_26.CEL	VAB18_26.CEL	VAB18	SPRING	VAB18_SPRING	North	haul_0065	33A_33N_33C_0S
VA_b18_32.CEL	VAB18_32.CEL	VAB18	SPRING	VAB18_SPRING	North	haul_0052	0A_50N_50C_0S
VA_b18_36.CEL	VAB18_36.CEL	VAB18	SPRING	VAB18_SPRING	North	haul_0013	50A_50N_0C_0S
VA_b18_38.CEL	VAB18_38.CEL	VAB18	SPRING	VAB18_SPRING	North	haul_0078	25A_25N_25C_25S
VA_b18_44.CEL	VAB18_44.CEL	VAB18	SPRING	VAB18_SPRING	North	haul_0075	25A_25N_25C_25S
VA_b18_46.CEL	VAB18_46.CEL	VAB18	SPRING	VAB18_SPRING	North	haul_0060	0A_50N_50C_0S
VA_b18_47.CEL	VAB18_47.CEL	VAB18	SPRING	VAB18_SPRING	North	haul_0076	25A_25N_25C_25S
VA_b18_6.CEL	VAB18_6.CEL	VAB18	SPRING	VAB18_SPRING	North	haul_0047	60A_40N_0C_0S
VA_b19_13.CEL	VAB19_13.CEL	VAB19	SPRING	VAB19_SPRING	North	haul_0077	25A_25N_25C_25S
VA_b19_18.CEL	VAB19_18.CEL	VAB19	SPRING	VAB19_SPRING	North	haul_0064	33A_33N_33C_0S
VA_b19_20.CEL	VAB19_20.CEL	VAB19	SPRING	VAB19_SPRING	North	haul_0020	50A_50N_0C_0S
VA_b19_33.CEL	VAB19_33.CEL	VAB19	SPRING	VAB19_SPRING	North	haul_0075	25A_25N_25C_25S
VA_b19_35.CEL	VAB19_35.CEL	VAB19	SPRING	VAB19_SPRING	North	haul_0014	50A_50N_0C_0S
VA_b19_38.CEL	VAB19_38.CEL	VAB19	SPRING	VAB19_SPRING	North	haul_0015	50A_50N_0C_0S
VA_b19_47.CEL	VAB19_47.CEL	VAB19	SPRING	VAB19_SPRING	North	haul_0051	0A_50N_50C_0S
VA_b19_54.CEL	VAB19_54.CEL	VAB19	SPRING	VAB19_SPRING	North	haul_0077	25A_25N_25C_25S
VA_b19_55.CEL	VAB19_55.CEL	VAB19	SPRING	VAB19_SPRING	North	haul_0056	0A_50N_50C_0S
VA_b19_58.CEL	VAB19_58.CEL	VAB19	SPRING	VAB19_SPRING	North	haul_0071	25A_25N_25C_25S
VA_b19_6.CEL	VAB19_6.CEL	VAB19	SPRING	VAB19_SPRING	North	haul_0077	25A_25N_25C_25S
VA_b20_3.CEL	VAB20_3.CEL	VAB20	SPRING	VAB20_SPRING	Central	haul_0055	0A_50N_50C_0S
VA_b20_34.CEL	VAB20_34.CEL	VAB20	SPRING	VAB20_SPRING	Central	haul_0068	33A_33N_33C_0S
VA_b20_35.CEL	VAB20_35.CEL	VAB20	SPRING	VAB20_SPRING	Central	haul_0068	33A_33N_33C_0S
VA_b20_36.CEL	VAB20_36.CEL	VAB20	SPRING	VAB20_SPRING	Central	haul_0029	50A_0N_50C_0S
VA_b21_1.CEL	VAB21_1.CEL	VAB21	SPRING	VAB21_SPRING	North	haul_0065	33A_33N_33C_0S
VA_b21_15.CEL	VAB21_15.CEL	VAB21	SPRING	VAB21_SPRING	North	haul_0018	50A_50N_0C_0S
VA_b21_20.CEL	VAB21_20.CEL	VAB21	SPRING	VAB21_SPRING	North	haul_0041	60A_40N_0C_0S
VA_b21_25.CEL	VAB21_25.CEL	VAB21	SPRING	VAB21_SPRING	North	haul_0011	50A_50N_0C_0S
VA_b21_30.CEL	VAB21_30.CEL	VAB21	SPRING	VAB21_SPRING	North	haul_0064	33A_33N_33C_0S
VA_b21_34.CEL	VAB21_34.CEL	VAB21	SPRING	VAB21_SPRING	North	haul_0051	0A_50N_50C_0S
VA_b21_37.CEL	VAB21_37.CEL	VAB21	SPRING	VAB21_SPRING	North	haul_0045	60A_40N_0C_0S
VA_b21_38.CEL	VAB21_38.CEL	VAB21	SPRING	VAB21_SPRING	North	haul_0041	60A_40N_0C_0S
VA_b21_40.CEL	VAB21_40.CEL	VAB21	SPRING	VAB21_SPRING	North	haul_0079	25A_25N_25C_25S
VA_b21_42.CEL	VAB21_42.CEL	VAB21	SPRING	VAB21_SPRING	North	haul_0061	33A_33N_33C_0S
VA_b21_43.CEL	VAB21_43.CEL	VAB21	SPRING	VAB21_SPRING	North	haul_0067	33A_33N_33C_0S
VA_b21_46.CEL	VAB21_46.CEL	VAB21	SPRING	VAB21_SPRING	North	haul_0057	0A_50N_50C_0S
VA_b21_47.CEL	VAB21_47.CEL	VAB21	SPRING	VAB21_SPRING	North	haul_0054	0A_50N_50C_0S
VA_b21_48.CEL	VAB21_48.CEL	VAB21	SPRING	VAB21_SPRING	North	haul_0053	0A_50N_50C_0S
VA_b21_8.CEL	VAB21_8.CEL	VAB21	SPRING	VAB21_SPRING	North	haul_0057	0A_50N_50C_0S
VA_b22_10.CEL	VAB22_10.CEL	VAB22	SPRING	VAB22_SPRING	North	haul_0046	60A_40N_0C_0S
VA_b22_2.CEL	VAB22_2.CEL	VAB22	SPRING	VAB22_SPRING	North	haul_0047	60A_40N_0C_0S
VA_b22_24.CEL	VAB22_24.CEL	VAB22	SPRING	VAB22_SPRING	North	haul_0068	33A_33N_33C_0S
VA_b22_27.CEL	VAB22_27.CEL	VAB22	SPRING	VAB22_SPRING	North	haul_0014	50A_50N_0C_0S
VA_b22_30.CEL	VAB22_30.CEL	VAB22	SPRING	VAB22_SPRING	North	haul_0071	25A_25N_25C_25S
VA_b22_39.CEL	VAB22_39.CEL	VAB22	SPRING	VAB22_SPRING	North	haul_0043	60A_40N_0C_0S
VA_b23_13.CEL	VAB23_13.CEL	VAB23	SPRING	VAB23_SPRING	North	haul_0075	25A_25N_25C_25S
VA_b23_14.CEL	VAB23_14.CEL	VAB23	SPRING	VAB23_SPRING	North	haul_0051	0A_50N_50C_0S
VA_b23_15.CEL	VAB23_15.CEL	VAB23	SPRING	VAB23_SPRING	North	haul_0057	0A_50N_50C_0S
VA_b23_16.CEL	VAB23_16.CEL	VAB23	SPRING	VAB23_SPRING	North	haul_0059	0A_50N_50C_0S
VA_b23_17.CEL	VAB23_17.CEL	VAB23	SPRING	VAB23_SPRING	North	haul_0052	0A_50N_50C_0S
VA_b23_18.CEL	VAB23_18.CEL	VAB23	SPRING	VAB23_SPRING	North	haul_0043	60A_40N_0C_0S
VA_b23_2.CEL	VAB23_2.CEL	VAB23	SPRING	VAB23_SPRING	North	haul_0015	50A_50N_0C_0S
VA_b23_22.CEL	VAB23_22.CEL	VAB23	SPRING	VAB23_SPRING	North	haul_0054	0A_50N_50C_0S
VA_b23_32.CEL	VAB23_32.CEL	VAB23	SPRING	VAB23_SPRING	North	haul_0056	0A_50N_50C_0S
VA_b23_38.CEL	VAB23_38.CEL	VAB23	SPRING	VAB23_SPRING	North	haul_0058	0A_50N_50C_0S
VA_b23_47.CEL	VAB23_47.CEL	VAB23	SPRING	VAB23_SPRING	North	haul_0014	50A_50N_0C_0S
VA_b23_49.CEL	VAB23_49.CEL	VAB23	SPRING	VAB23_SPRING	North	haul_0048	60A_40N_0C_0S
VA_b23_51.CEL	VAB23_51.CEL	VAB23	SPRING	VAB23_SPRING	North	haul_0066	33A_33N_33C_0S
VA_b23_6.CEL	VAB23_6.CEL	VAB23	SPRING	VAB23_SPRING	North	haul_0042	60A_40N_0C_0S
VA_b23_8.CEL	VAB23_8.CEL	VAB23	SPRING	VAB23_SPRING	North	haul_0034	50A_16N_17C_17S
